filename_key,more boring
G_GT_6_2169#0,4.690000057220459
G_GT_6_2172#0,1.6100000143051147
G_GT_6_2172#1,5.269999980926514
G_GT_6_2172#2,4.53000020980835
G_GT_6_2172#3,4.340000152587891
G_GT_6_2172#4,4.679999828338623
G_GT_6_2182#0,1.4299999475479126
G_GT_6_2217#0,7.829999923706055
G_GT_6_2219#0,0.8199999928474426
G_GT_6_2220#0,3.450000047683716
G_GT_6_2220#1,1.7300000190734863
G_GT_6_2220#2,2.4100000858306885
G_GT_6_2220#3,6.400000095367432
G_GT_6_2225#0,5.070000171661377
G_GT_6_2287#0,4.349999904632568
G_GT_6_2287#1,5.550000190734863
G_GT_6_2287#2,7.53000020980835
G_GT_6_2330#0,7.449999809265137
G_GT_6_2331#0,2.2899999618530273
G_GT_6_2338#0,6.239999771118164
G_GT_6_2338#1,6.880000114440918
G_GT_6_2338#2,3.450000047683716
G_GT_6_2340#0,4.980000019073486
G_GT_6_2340#1,0.9300000071525574
G_GT_6_2344#0,6.880000114440918
G_GT_6_2377#0,2.630000114440918
G_GT_6_2397#0,8.319999694824219
G_GT_6_2403#0,2.490000009536743
G_GT_6_2403#1,4.139999866485596
G_GT_6_2434#0,2.930000066757202
G_GT_6_2434#1,2.9000000953674316
G_GT_6_2434#2,1.7599999904632568
G_GT_6_2436#0,2.6700000762939453
G_GT_6_2436#1,2.880000114440918
G_GT_6_2436#2,6.289999961853027
G_GT_6_2488#0,4.71999979019165
G_GT_6_2488#1,6.230000019073486
G_GT_6_2488#2,2.009999990463257
G_GT_6_2488#3,1.559999942779541
G_GT_6_2488#4,2.2200000286102295
G_GT_6_2488#5,2.4000000953674316
G_GT_6_2496#0,4.389999866485596
G_GT_6_2496#1,3.740000009536743
G_GT_6_2496#2,4.909999847412109
G_GT_6_2496#3,4.369999885559082
G_GT_6_2497#0,2.4200000762939453
G_GT_6_2497#1,2.7899999618530273
G_GT_6_2497#2,2.859999895095825
G_GT_6_2497#3,1.7699999809265137
G_GT_6_2497#4,5.380000114440918
G_GT_6_2497#5,2.4800000190734863
G_GT_6_2497#6,7.900000095367432
G_GT_6_2511#0,4.590000152587891
G_GT_6_2511#1,1.5800000429153442
G_GT_6_2511#2,1.4700000286102295
G_GT_6_2517#0,6.789999961853027
G_GT_6_2517#1,5.059999942779541
G_GT_6_2518#0,4.829999923706055
G_GT_6_2518#1,5.800000190734863
G_GT_6_2518#2,1.190000057220459
G_GT_6_2547#0,3.1600000858306885
G_GT_6_2547#1,1.7400000095367432
G_GT_6_2558#0,6.429999828338623
G_GT_6_2583#0,2.2899999618530273
G_GT_6_2583#1,5.139999866485596
G_GT_6_2583#2,2.5999999046325684
G_GT_6_2584#0,3.359999895095825
G_GT_6_2585#0,3.559999942779541
G_GT_6_2598#0,2.5399999618530273
G_GT_6_2599#0,9.109999656677246
G_GT_6_2599#1,6.679999828338623
G_GT_6_2599#2,2.5899999141693115
