filename_key,more beautiful
G_GT_6_1527#47,4.949999809265137
G_GT_6_1527#48,3.0399999618530273
G_GT_6_1527#49,3.2899999618530273
G_GT_6_1529#0,3.130000114440918
G_GT_6_1529#1,7.860000133514404
G_GT_6_1529#2,2.7300000190734863
G_GT_6_1557#0,1.409999966621399
G_GT_6_1564#0,4.329999923706055
G_GT_6_1564#1,4.570000171661377
G_GT_6_1564#2,5.639999866485596
G_GT_6_1564#3,4.03000020980835
G_GT_6_1578#0,5.940000057220459
G_GT_6_1587#0,3.0199999809265137
G_GT_6_1587#1,5.28000020980835
G_GT_6_1587#2,5.150000095367432
G_GT_6_1587#3,5.070000171661377
G_GT_6_1587#4,5.070000171661377
G_GT_6_1587#5,4.389999866485596
G_GT_6_1602#0,8.6899995803833
G_GT_6_1629#0,5.619999885559082
G_GT_6_1629#1,6.440000057220459
G_GT_6_1629#2,6.78000020980835
G_GT_6_1640#0,2.180000066757202
G_GT_6_1641#0,5.550000190734863
G_GT_6_1641#1,8.010000228881836
G_GT_6_1646#0,6.230000019073486
G_GT_6_1649#0,7.300000190734863
G_GT_6_1661#0,5.260000228881836
G_GT_6_1661#1,3.1700000762939453
G_GT_6_1661#2,4.820000171661377
G_GT_6_1665#0,4.0
G_GT_6_1676#0,6.050000190734863
G_GT_6_1678#0,2.9100000858306885
G_GT_6_1678#1,8.859999656677246
G_GT_6_1678#2,5.409999847412109
G_GT_6_1678#3,4.389999866485596
G_GT_6_1678#4,3.140000104904175
G_GT_6_1681#0,5.800000190734863
G_GT_6_1709#0,3.630000114440918
G_GT_6_1719#0,5.880000114440918
G_GT_6_1719#1,2.3499999046325684
G_GT_6_1721#0,3.9100000858306885
G_GT_6_1721#1,6.53000020980835
G_GT_6_1722#0,6.130000114440918
G_GT_6_1755#0,3.130000114440918
G_GT_6_1755#1,2.490000009536743
G_GT_6_1755#2,7.409999847412109
G_GT_6_1755#3,2.75
G_GT_6_1759#0,4.03000020980835
G_GT_6_1763#0,4.849999904632568
G_GT_6_1763#1,4.889999866485596
G_GT_6_1763#2,6.25
G_GT_6_1763#3,6.349999904632568
G_GT_6_1763#4,4.900000095367432
G_GT_6_1763#5,2.8299999237060547
G_GT_6_1763#6,3.069999933242798
G_GT_6_1763#7,4.639999866485596
G_GT_6_1763#8,1.6100000143051147
G_GT_6_1763#9,4.659999847412109
G_GT_6_1768#0,7.820000171661377
G_GT_6_1768#1,7.420000076293945
G_GT_6_1768#2,9.600000381469727
G_GT_6_1788#0,1.340000033378601
G_GT_6_1809#0,4.130000114440918
G_GT_6_1810#0,4.460000038146973
G_GT_6_1813#0,8.4399995803833
G_GT_6_1813#1,3.9200000762939453
G_GT_6_1813#2,4.809999942779541
G_GT_6_1813#3,6.550000190734863
G_GT_6_1851#0,4.989999771118164
G_GT_6_1851#1,6.489999771118164
G_GT_6_1851#2,5.880000114440918
G_GT_6_1851#3,8.09000015258789
