filename_key,livelier
G_GT_6_621#0,5.03000020980835
G_GT_6_621#1,7.409999847412109
G_GT_6_621#2,6.590000152587891
G_GT_6_621#3,3.8499999046325684
G_GT_6_621#4,2.309999942779541
G_GT_6_621#5,0.49000000953674316
G_GT_6_621#6,0.33000001311302185
G_GT_6_621#7,2.4600000381469727
G_GT_6_621#8,1.6699999570846558
G_GT_6_621#9,2.0999999046325684
G_GT_6_626#0,1.0299999713897705
G_GT_6_701#0,2.4600000381469727
G_GT_6_701#1,4.650000095367432
G_GT_6_706#0,5.809999942779541
G_GT_6_706#1,6.070000171661377
G_GT_6_706#2,2.8499999046325684
G_GT_6_774#0,6.920000076293945
G_GT_6_817#0,5.460000038146973
G_GT_6_880#0,4.230000019073486
G_GT_6_888#0,4.570000171661377
G_GT_6_911#0,5.239999771118164
G_GT_6_911#1,4.050000190734863
G_GT_6_911#2,2.5799999237060547
G_GT_6_1002#0,5.130000114440918
G_GT_6_1002#1,6.340000152587891
G_GT_6_1002#2,6.309999942779541
G_GT_6_1002#3,6.21999979019165
G_GT_6_1002#4,1.9900000095367432
G_GT_6_1052#0,5.0
G_GT_6_1068#0,3.6700000762939453
G_GT_6_1068#1,3.9600000381469727
G_GT_6_1068#2,5.0
G_GT_6_1068#3,2.450000047683716
G_GT_6_1068#4,0.699999988079071
G_GT_6_1068#5,0.3499999940395355
G_GT_6_1068#6,5.099999904632568
G_GT_6_1068#7,0.4099999964237213
G_GT_6_1068#8,0.7599999904632568
G_GT_6_1068#9,3.8499999046325684
G_GT_6_1068#10,1.9199999570846558
G_GT_6_1068#11,3.9700000286102295
G_GT_6_1068#12,5.099999904632568
G_GT_6_1223#0,6.909999847412109
G_GT_6_1226#0,2.450000047683716
G_GT_6_1226#1,6.940000057220459
G_GT_6_1293#0,3.559999942779541
G_GT_6_1293#1,2.859999895095825
G_GT_6_1293#2,3.6700000762939453
G_GT_6_1293#3,2.369999885559082
G_GT_6_1293#4,3.6700000762939453
G_GT_6_1293#5,2.859999895095825
G_GT_6_1293#6,2.369999885559082
G_GT_6_1293#7,3.6700000762939453
G_GT_6_1293#8,2.859999895095825
G_GT_6_1293#9,2.369999885559082
G_GT_6_1294#0,6.309999942779541
G_GT_6_1294#1,3.450000047683716
G_GT_6_1294#2,3.0799999237060547
G_GT_6_1296#0,1.690000057220459
G_GT_6_1303#0,5.369999885559082
G_GT_6_1303#1,2.569999933242798
G_GT_6_1306#0,2.680000066757202
G_GT_6_1306#1,4.199999809265137
G_GT_6_1315#0,4.460000038146973
G_GT_6_1316#0,6.880000114440918
G_GT_6_1316#1,6.760000228881836
G_GT_6_1320#0,3.240000009536743
G_GT_6_1320#1,3.0399999618530273
G_GT_6_1340#0,3.4100000858306885
G_GT_6_1340#1,0.8899999856948853
G_GT_6_1340#2,9.779999732971191
G_GT_6_1340#3,9.300000190734863
G_GT_6_1345#0,4.420000076293945
G_GT_6_1345#1,2.799999952316284
G_GT_6_1367#0,4.210000038146973
G_GT_6_1367#1,0.7200000286102295
G_GT_6_1367#2,6.710000038146973
G_GT_6_1367#3,2.3399999141693115
G_GT_6_1375#0,0.8899999856948853
G_GT_6_1375#1,0.7900000214576721
G_GT_6_1376#0,8.640000343322754
G_GT_6_1380#0,1.2899999618530273
G_GT_6_1384#0,2.819999933242798
G_GT_6_1384#1,6.340000152587891
